fecha,anio,mes,mineral,serie,unidad,fuente,precio
2005-07,2005,7,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),404.012190147098
2005-08,2005,8,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),150403159.340659
2005-08,2005,8,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2412871.06023598
2005-08,2005,8,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),9473.26025577147
2005-08,2005,8,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),40559.7665789223
2005-08,2005,8,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),13866.6231902961
2005-08,2005,8,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2045.39587415005
2005-08,2005,8,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1220.19689119171
2005-08,2005,8,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1327.25447158268
2005-08,2005,8,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),989.999746122014
2005-08,2005,8,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),404.0122513396
2005-09,2005,9,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),158194315.00466
2005-09,2005,9,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2492636.31608376
2005-09,2005,9,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),10057.2021991448
2005-09,2005,9,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),41579.9469432051
2005-09,2005,9,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),15062.420663392
2005-09,2005,9,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2064.20387970316
2005-09,2005,9,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1220.20148462354
2005-09,2005,9,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1327.25665408324
2005-09,2005,9,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),989.999657600694
2005-09,2005,9,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),404.01262092631
2005-10,2005,10,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),163631993.991739
2005-10,2005,10,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2681419.64517999
2005-10,2005,10,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),10884.5661632966
2005-10,2005,10,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),43978.105604591
2005-10,2005,10,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),16123.1599248102
2005-10,2005,10,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2074.68150008972
2005-10,2005,10,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1219.86107091172
2005-10,2005,10,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1327.25264563855
2005-10,2005,10,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),990.000136928154
2005-10,2005,10,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),404.012299158955
2005-11,2005,11,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),163082693.947144
2005-11,2005,11,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2699618.79957381
2005-11,2005,11,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),10874.0023246804
2005-11,2005,11,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),45587.1862615588
2005-11,2005,11,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),17201.2832638871
2005-11,2005,11,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2045.0082888193
2005-11,2005,11,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1219.89538461538
2005-11,2005,11,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1327.2544724352
2005-11,2005,11,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),990.000364152799
2005-11,2005,11,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),404.012578185637
2005-12,2005,12,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),174260301.507538
2005-12,2005,12,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2968122.84826602
2005-12,2005,12,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),11944.7327451998
2005-12,2005,12,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),48636.332905145
2005-12,2005,12,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),19359.9391768253
2005-12,2005,12,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),2035.24844720497
2005-12,2005,12,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1220.63439065109
2005-12,2005,12,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1327.25579889082
2005-12,2005,12,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),989.999368447644
2005-12,2005,12,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),404.011737349131
2006-01,2006,1,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),186385957.446809
2006-01,2006,1,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3117061.19073314
2006-01,2006,1,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),13261.4152994663
2006-01,2006,1,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),49974.418755262
2006-01,2006,1,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),22064.8375083553
2006-01,2006,1,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1525.09172259508
2006-01,2006,1,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1177.31125
2006-01,2006,1,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1114.11964041982
2006-01,2006,1,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1284.27038211346
2006-01,2006,1,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),371.636981966968
2006-02,2006,2,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),187035095.137421
2006-02,2006,2,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3208906.27947357
2006-02,2006,2,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),13386.7722249711
2006-02,2006,2,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),52227.8704080249
2006-02,2006,2,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),23264.9574851842
2006-02,2006,2,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1514.522417154
2006-02,2006,2,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1206.95159629248
2006-02,2006,2,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1116.76804915515
2006-02,2006,2,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1272.73811511581
2006-02,2006,2,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),449.399109481648
2006-03,2006,3,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),192122878.228782
2006-03,2006,3,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3578181.24490922
2006-03,2006,3,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),12787.4811287888
2006-03,2006,3,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),54738.5404101327
2006-03,2006,3,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),25925.8278907846
2006-03,2006,3,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1549.82488669139
2006-03,2006,3,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1211.79153094463
2006-03,2006,3,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1126.8776490534
2006-03,2006,3,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1322.83197009781
2006-03,2006,3,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),419.222729578894
2006-04,2006,4,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),216460290.82774
2006-04,2006,4,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4481890.24139491
2006-04,2006,4,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),12910.6271122794
2006-04,2006,4,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),70464.4573560003
2006-04,2006,4,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),34029.1709448964
2006-04,2006,4,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1593.7845437797
2006-04,2006,4,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1374.83170466884
2006-04,2006,4,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1131.76545570427
2006-04,2006,4,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1326.85185185185
2006-04,2006,4,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),416.232759165536
2006-05,2006,5,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),240204148.471616
2006-05,2006,5,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4767047.91727481
2006-05,2006,5,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),12931.8181818182
2006-05,2006,5,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),89172.5818412967
2006-05,2006,5,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),39518.3251857376
2006-05,2006,5,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1601.25902992776
2006-05,2006,5,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1404.02739726027
2006-05,2006,5,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1142.29000370038
2006-05,2006,5,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1337.8291738893
2006-05,2006,5,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),416.520226143369
2006-06,2006,6,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),218377610.6934
2006-06,2006,6,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3946268.21076628
2006-06,2006,6,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),10981.0606060606
2006-06,2006,6,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),82000.3112517508
2006-06,2006,6,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),36748.1582537517
2006-06,2006,6,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1645.97420230821
2006-06,2006,6,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1458.8213961922
2006-06,2006,6,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1057.50094661113
2006-06,2006,6,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1420.2344262498
2006-06,2006,6,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),428.302060154761
2006-07,2006,7,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),224609233.554617
2006-07,2006,7,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),3966303.77632759
2006-07,2006,7,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),11579.0773643534
2006-07,2006,7,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),84850.5102040816
2006-07,2006,7,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),36746.8849254825
2006-07,2006,7,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1589.66843501326
2006-07,2006,7,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1284.42286947141
2006-07,2006,7,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1134.80449849614
2006-07,2006,7,Fluorita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1316.87624597454
2006-07,2006,7,Silice,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),414.636100622292
2006-08,2006,8,Oro,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),220969091.90372
2006-08,2006,8,Plata,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),4283501.20300042
2006-08,2006,8,Plomo,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),12766.1073825503
2006-08,2006,8,Cobre,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),83671.8945733327
2006-08,2006,8,Zinc,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),36392.86098269
2006-08,2006,8,Manganeso,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1570.87387637846
2006-08,2006,8,Grafito,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1293.53903345725
2006-08,2006,8,Barita,Precio implicito nacional (valor/volumen),MXN/ton,INEGI Banco de Indicadores (calculo propio),1123.13205043132
